# 2019-08-22 10:53:09
# This file was produced by the Exoplanet Follow-up 
# Observing Program (ExoFOP) operated by the NASA Exoplanet 
# Science Institute, California Institute of Technology.
#
# Search Parameters:
# Target in (440801822,114018671,140706664,278683844,52368076,52368076,391949880,263003176,89020549,219338557,234994474,410153553,62483237,403224672,261136679,369457671,425997655,425997655,425997655,425997655,307210830,262530407,251848941,251848941,251848941,207141131,183985250,12421862,410214986,350618622,259962054,281781375,281575427,55650590,314865962,52204645,141608198,234345288,167415965,231912935,55652896,55652896,32090583,150098860,326453034,70797900,160074939,415969908,280095254,305048087,9006668,101948569,118327550,154618248,201793781,179985715,224225541,322063810,49687222,200723869,37749396,63898957,164767175,259377017,259377017,259377017,259511357,439456714,122613513,42054565,29781292,29781292,29781292,382626661,49710555,180285396,188570092,382463648,102030574,281710229,316769613,8988289,206669860,139285832,155986102,80439101,308208458,118327533,47423120,13023738,305048116,262530780,118586896,280097543,155995204,29960109,178155732,178155732,120896927,153065527,206466531,100990000,100990000,94986319,117979694,189013224,31374837,31374837,44647437,468880077,143350972,70899085,179034327,77951245,257605131,153077621,98796344,89256802,64071894,4646810,420049884,398733009,33692729,37770169,100608026,317548889,339672028,365639282,260708537,31852980,31852980,452866790,19025965,19519368,123702439,134200185,453211454,238086647,119292328,264979636,148479278,93125144,365690646,71512186,200593988,148228019,309791156,237751146,238004786,50618703,311183180,311183180,161477033,161477033,407966340,59003115,55488511,207110080,101011575,377064495,377064495,413248763,37575651,296780789,386435344,131979339,130415266,270841724,196286587,128463355,146406806,287329267,175176327,262746281,173640199,296739893,293853437,133334108,49079670,238197709,22221375,35009898,54962195,54962195,151825527,280206394,294395926,410450228,429304876,462162948,74534430,55383975,77156829,77156829,77253676,141527579,149302744,149302744,150428135,150428135,150428135,237914496,237928815,237928815,260004324,391904697,167342439,396720998,309402106,38510224,150151262,150151262,150151262,167600516,219195044,271971130,150247134,38571020,38509907,177077336,34068865,36724087,36724087,106402532,150271680,181804752,181804752,279425357,310009611,373424049,167418903,130924120,165317334,178819686,286864983,304042899,306996324,306996324,334305570,429358906,451645081,374829238,375059587,308994098,306472057,294780517,300013921,299945285,278895705,271596225,271596225,260640693,33831980,30122649,149301575,388106759,100757807,363914762,55525572,102840239,440887364,440887364,33595516,40083958,381976956,219229644,219344917,232025086,14165625,32497972,250484865,102283403,229384040,177162886,210873792,216935214,238197638,261257684,350153977,364107753,369327947,406941612,407126408,260417932,146520535,174599051,143994283,47384844,20318757,447283466,310483807,266980320,231702397,52368076,76923707,316937670,63898957,70513361,120916706,164767175,281979481,150030205,144276942,318937509,27649847,209459275,1003831,154459165,124573851,156991337,167600516,219195044,119081096,339961200,149788158,96097215,444842193,73228647,73649615,178819686,219401954,460984940,350584963,300710077,255685030,177258735,167303382,41227743,38460940,30853470,125405602,193641523,362249359,405700729,238898571,231728511,44797824,358460246,200807066,220459826,237920046,237808867,33690636,278775625,175532955,248434716,280437559,50365310,88863718,124709665,106997505,238597883,169904935,156115721,65212867,107782586,139853601,427508467,97700520,96246348,155044736,175310067,182943944,291555748,341420329,238374636,141482386,297967252,388624270,374908020,464296022,304021498,146589986,149601557,400595342,361413119,146172354,363260203,90544017,461867584,385624852,360286627,90448944,463402815,54044474,309787037,370745311,384549882,394137592,290131778,201248411,140068425,425934411,265612438,355636844,220435095,393940766,260985861,271893367,231081369,129637892,140691463,394657039,348770361,179317684,147203645,149990841,183120439,394698182,309257814,309257814,270341214,272086159,183979262,300871545,279741379,166739520,183532609,183537452,211438925,230982885,234519192,309792357,355509914,206609630,144440290,47525799,2760710,12423815,237924601,219253008,220479565,279740441,38696105,220459976,2758565,47316976,201292545,201233610,355637190,115242351,206686292,156075294,144301052,229111835,262530873,114749636,9100874,228507250,175477257,434105231,180145006,9102327,66356824,402319411,206352378,198077394,251852984,156002449,66413476,139357541,169765334,27966179,262531275,224245334,41865539,55452495,116156517,33911302,66497310,13023378,224271611,70785910,199731190,228381868,100099031,100097716,183593642,369336146,220016044,321982642,80432617,47425697,251878904,9033144,77031413,175482273,251855940,156016136,9032368,183675732,144301273,20892672,100014359,207084429,167418898,300810086,238059180,250386181,176984236,7624182,117979455,259592689,188989177,14091704,1528696,77228304,9804616,176831592,52280468,156987351,427348923,172193428,219164808,348538431,366622912,218795833,438490744,387690507,144700903,200322593,143271144,49771092,44737596,170849515,405454160,1103432,123482865,126733133,289535142,408310006,410094645,238061845,81419525,180987952,287474726,131743355,74482749,190990336,412961700,144956678,81429971,134396419,141363913,145027461,181304295,153651591,134404603,284738182,77527511,118021229,190496853,145879095,141227133,30828562,83092282,101395259,399870368,65412605,281408474,123898871,97158538,349790953,147977348,79292541,63303499,157568289,92992033,35582553,72090501,48476907,48476908,82128636,158588995,219187649,335499997,339857675,339636032,320417762,458589703,219345200,184952758,410245915,174143743,144138509,11561667,146846569,219189765,260304800,359271092,434486077,5868998,61988212,72985822,178709444,277634430,335630746,374095457,349829627,277099925,179308757,143526444,175180796,30312676,158978373,270507305,276128561,281924357,350332997,460205581,461271719,287563610,238932509,141768070,380886535,32283946,229141709,231289421,42015200,423670610,29918916,138727432,160222069,269558487,306338882,404467699,198008005,150430484,321011127,372913430,309254930,271596418,255704097,219380235,37084932,34077285,92013169,123846039,167031605,25334160,120269103,437984134,438295981,284288080,333607525,66561343,123958679,42755801,124543547,214361331,261867566,298372701,305424003,389070884,153027658,259389219,207237016,294869729,150167117,271722899,278199349,301051430,382068562,300599466,176796997,261258875,300557619,100921768,206474443,260130483,220475245,260476837,278198753,425163745,332660150,67772767,408137826,399871011,434234955,167714792,262330063,146438872,245947683,319312479,44792534,146467675,249067445,92880568,279999655,5109298,265077027,141776043,25799609,179155220,179159972,445586472,177722855,125894957,409459226,333821572,133654092,347098457,268371979,73038411,5772442,93594834,127476180,177126182,33091633,425220920,320536216,207277638,88684250,7561203,108835813,259353953,93963408,317951248,142918609,341729521,54390047,341186896,231663901,29344935,355703913,281541555,322307342,278683844,70440470,403136413,253917293,29857954,307210830,307210830,100100827,441462736,77044471,120610833,204376737,402026209,9725627,77031414,158623531,160148385,184240683,204317710,244161191,327952677,144336525,9858404,120896927,117979850,186812530,19451711,377064495,186547153,52548453,149603524,336732616,231670397,16288184,144065872,66818296,38846515,92352620,289793076,281459670,388104525,97409519,25155310,238176110,207081058,29831208,234523599,235037761,267263253,176957796,277683130,25375553,382302241,403287048,389525208,220518305,99493790,79395355,350743714,51912829,76989773,260304296,280830734,278866211,260271203,300293197,260043723,260609205,47484268,9727392,120585579,149010208,92226327,92226327,350445771,12862099,122612091,159951311,166836920,268766053,373844472,382188882,277103955,166697854,145750719,389753172,188593930,175476629,233964642,69838258,415969574,382474101,441075486,139285736,220396259,229091748,92359850,422655579,271900960,382391899,328350926,38541473,219379012,1129033,219388773,35857242,259701242,257567854,166833457,349518800,176778112,167754523,170634116,325680697,152476657,49899799,339733013,178284730,279251651,408159788,43647325,169532369,70914192,459942762,38686737,78055054,44745077,32499655,13021029,316916655,117979897,1449640,14091633,139528693,139733308,452808876,38603673,270380593,4616072,20178111,33521996,47911178,52640302,59843967,170102285,172464366,306362738,393414358,427352241,455096220,455135327,468987719,17746821,22529346,88977253,108645766,121338379,134537478,268644785,274138511,425206121,440777904,431999925,366576758,308307606,403693875,302895996,281909674,280210963,234825296,234112540,53593457,37168957,36440357,36352297,42821097,32830028,192826603,161477033,1133072,13349647,270468559,315002523,423275733,294090620,146261607,146208651,145982812,122262940,80275202,267527924,379929661,365781372,348755723,344926234,286132427,146463781,78154865,82362447,432008938,78672342,349373192,33153766,35516889,36734222,48103627,53189332,53735810,54085154,55092869,73723286,101955023,102195674,147660201,151681127,151959065,169226822,308050066,437248515,281731203,445822015,101497191,55559618,219239945,391821647,275248683,131419878,437242640,15445551,104024556,14614418,14661418,61538902,131081852,152147232,162362398,181159386,219698950,229047362,229811538,248075138,248111245,286865921,294301883,398943781,413376180,255760319,46096489,73717937,111991770,127530399,220029715,243200602,271168962,307610438,404340025,466840711,437333618,348844154,219205407,189013222,449050247,449050248,146434840,178367144,453209605,148659924,113553629)
# 
#
# 767 results (767 unique targets)

Target,RA,Dec,Teff (K),Stellar Radius (R_Sun),Stellar Mass (M_Sun),V mag,J mag,H mag,K mag
1003831,130.295154,-16.036326,5752,.976699,1.02876,11.097,10.044,9.71,9.604
1129033,37.155509,-7.060667,5605,.927747,.922129,10.294,8.766,8.374,8.405
1133072,131.086137,-28.076764,3567,.423,.445,14.77,11.172,10.476,10.282
1449640,75.171581,-35.202672,6226.5,1.79788,1.21537,12.399,11.456,11.266,11.202
2758565,356.283060,-17.449262,5423,.998081,.9444067,13.064,11.701,11.331,11.249
2760710,356.527706,-16.691223,2808,.128,.096,18.44,12.126,11.504,11.25
4646810,38.271278,-10.352165,4884,.781407,.791477,9.78,8.035,7.557,7.459
5109298,107.598091,-5.432679,8880,2.26329,2.23605,10.584,10.502,10.513,10.469
5772442,111.766462,-7.129694,5926,1.19386,1.080252,10.715,9.701,9.401,9.342
5868998,187.781993,-23.773709,3602,.442,.467,15.887,12.231,11.574,11.275
7561203,114.346167,-11.151301,9053,2.29371,2.288075,10.058,9.988,10.006,9.989
7624182,64.311486,-38.844171,8666,3.06846,2.16892,8.84,8.633,8.678,8.614
8988289,354.759162,-9.882024,4211,.685298,.6586922,14.375,11.97,11.341,11.197
9006668,349.231089,-18.606646,5024,.786822,.835271,10.748,9.214,8.767,8.598
9033144,349.606264,-19.823845,5954.5,1.28215,1.08025,10.304,9.193,8.948,8.85
9102327,350.779775,-19.419651,5366.7,.976928,.9293422,11.906,10.763,10.467,10.439
9725627,358.408482,-10.118117,6362.5,.895031,1.120932,11.915,10.508,10.283,10.199
9727392,358.444734,-10.884959,6421.5,1.47459,1.227342,11.861,10.775,10.517,10.489
9804616,47.643478,-9.276810,3274,.273,.259,16.79,12.473,11.862,11.663
9858404,48.499481,-8.573841,6329,2.54069,1.25011,8.45,7.456,7.221,7.143
12421862,2.267850,-27.122126,3763,.444,.494,11.688,8.655,8.143,7.856
12862099,3.903271,-11.938260,5514,1.03259,.9682431,13.096,11.702,11.408,11.341
13021029,75.299664,-26.054144,6239,1.44615,1.07792,12.489,11.219,11.034,11.008
13023378,347.053743,-28.007825,5946,1.20265,1.087069,12.511,11.373,11.08,11.054
13023738,347.084867,-29.590442,5414,.994684,.942013,12.971,11.581,11.238,11.154
13349647,131.580390,-8.026984,5928,.949827,1.072111,12.836,11.609,11.353,11.294
14091633,77.260157,-36.464480,6405,1.27738,1.2863,9.285,8.473,8.253,8.205
14091704,77.323573,-36.591032,6240.9,1.78208,1.2558,9.583,8.689,8.479,8.412
14165625,78.037211,-37.708487,4407,.719466,.6894754,12.512,10.325,9.773,9.612
14614418,173.957420,-29.156063,5604,1.06657,.9910612,14.188,12.736,12.382,12.289
14661418,174.009865,-29.543363,4694,,,13.397,11.556,11.006,10.942
15445551,185.324682,-52.840817,6271,1.66657,1.22281,10.727,9.832,9.593,9.552
16288184,253.768849,-28.710583,6599,1.52629,1.377268,11.602,10.508,10.268,10.217
17746821,118.063437,12.139349,6239,,,11.703,10.816,10.545,10.5
19025965,119.627728,12.883266,4383,.715231,.6853634,12.553,10.364,9.767,9.626
19451711,124.602688,-7.571239,7381,1.89537,1.72328,7.59,7.088,6.99,6.931
19519368,124.695422,-6.785919,4985,1.0987,.834724,10.846,9.315,8.792,8.741
20178111,89.897420,-40.395746,5890,.976838,1.06853,10.87,9.693,9.426,9.316
22221375,149.123542,-24.099192,5940.41,1.11593,1.11075,7.93,6.839,6.577,6.463
22529346,107.600232,-39.097274,6966,1.51979,1.52644,10.514,9.625,9.439,9.374
25155310,63.374681,-69.226600,5675.54,1.44087,1.06917,10.994,9.962,9.659,9.598
25375553,328.767737,-22.612599,6371,1.98196,1.27008,10.251,9.356,9.163,9.076
25799609,119.149300,-0.772851,5868,1.10978,1.095793,10.997,10.058,9.775,9.689
27649847,123.344244,12.222097,3439,.356,.361,14.691,10.921,10.357,10.089
29344935,313.215475,-25.687374,5321,.959997,.9169734,14.052,12.518,12.129,12.037
29781292,65.238299,-68.102686,6321,1.4284,1.24632,9.42,8.476,8.256,8.175
29831208,66.582628,-67.806358,5080,.877602,.8506668,11.848,10.331,9.885,9.799
29857954,316.631877,-26.692858,5911,1.18737,1.075286,11.299,10.135,9.825,9.722
29918916,24.740265,-7.280976,5489,1.0231,.9617663,11.638,10.278,9.966,9.88
29960109,42.250041,-14.537653,3856,.568,.616,12.659,9.733,9.125,8.875
30122649,133.748541,-44.288627,5216,.851943,.888216,10.729,9.337,8.917,8.806
30312676,74.286788,-66.390334,8747,2.23767,2.194745,11.491,11.104,11.075,10.973
30828562,134.718346,-43.452798,7850,2.04956,1.87001,8.29,7.88,7.819,7.79
30853470,75.915905,-66.654930,4662,.769242,.7419787,12.322,10.326,9.771,9.602
31374837,83.269248,-26.723891,4891,.802493,.803624,9.12,7.305,6.846,6.723
31852980,52.540522,-70.399591,5450,1.0083,.9515512,10.55,9.219,8.849,8.809
32283946,24.172719,-31.670796,5497,1.02613,.9638452,12.476,11.127,10.776,10.744
32497972,84.109319,-24.244425,3955,.609,.66,13.175,10.334,9.688,9.508
32830028,86.752181,-24.842628,3009,.169,.134,17.6,12.431,11.843,11.568
33091633,104.875930,-4.812169,7773,1.96864,1.838704,10.563,9.692,9.553,9.44
33153766,144.773634,-45.426186,6054,3.22605,1.12758,9.12,7.922,7.616,7.524
33521996,88.146808,-19.031628,3771,,,15.044,12.046,11.397,11.224
33595516,28.715784,-29.421711,5656,.94404,1.00407,11.981,10.832,10.481,10.418
33692729,93.057856,-14.649339,6114,.988478,1.1524,9.49,8.056,7.718,7.587
34068865,146.121556,-45.778936,3518,.474,.53,10.153,6.632,6.045,5.78
34077285,94.164473,-13.987340,4921,.829742,.807359,10.104,8.463,7.997,7.954
35009898,164.724165,-5.546356,3433,.353,.358,14.54,10.744,10.139,9.918
35516889,148.416774,-45.659110,5503,.983863,1.022783,12.248,10.911,10.602,10.481
35857242,41.639158,-0.464120,6182,1.31583,1.182088,11.796,10.782,10.54,10.494
36352297,102.079860,-3.102139,6355.07,1.24991,1.257724,13.623,12.462,12.218,12.149
36440357,102.194624,-0.672786,6340,1.39683,1.255328,13.652,12.619,12.359,12.288
36724087,154.646531,-11.716664,3329,.3,.292,13.14,9.007,8.439,8.204
36734222,154.908193,-9.806438,4187,,,12.305,9.995,9.397,9.267
37084932,98.123772,-3.544840,8429,2.64837,2.08985,9.549,9.365,9.329,9.304
37168957,98.172417,-0.031604,5294,,,14.868,13.441,13.081,13.014
37749396,4.773023,-9.966109,4111,.631587,.643478,9.9,7.376,6.71,6.549
37770169,94.009896,-25.031402,5418,.83213,.943078,11.171,9.945,9.55,9.422
38509907,62.378497,-62.851467,4082,.660762,.6388313,13.31,10.761,10.136,9.967
38510224,62.516130,-61.942661,4356,.710525,.6809004,12.829,10.777,10.106,10.001
38541473,56.304543,-10.973377,6053.05,1.25213,1.127203,11.188,10.25,9.938,9.891
38571020,63.199377,-64.347797,6008.62,1.32302,1.12518,10.655,9.674,9.399,9.322
38603673,64.415040,-61.392013,6559.17,2.04788,1.38268,9.863,9.168,8.966,8.894
38696105,66.136254,-60.129933,6002.18,1.49097,1.05447,11.158,10.005,9.771,9.68
38846515,68.959813,-64.027039,6468,1.7275,1.31631,10.798,9.928,9.715,9.669
41227743,91.519783,-69.420238,5988,1.2216,1.102117,11.42,10.226,10.014,9.873
42054565,24.168397,-36.414000,5454,.818749,.952605,10.615,9.349,8.975,8.895
42821097,97.033596,-0.170726,6227,1.33872,1.202462,14.135,12.324,11.961,11.837
43647325,76.081888,-6.229782,6072,1.09599,1.10397,10.939,9.887,9.598,9.525
44745077,61.639525,-25.094105,3487,.381,.393,15.271,11.651,11.056,10.806
44792534,61.941060,-25.208799,5820,1.94959,1.04749,10.343,9.18,8.891,8.779
44797824,62.454356,-26.022087,5181,1.31423,.878563,10.559,9.165,8.719,8.604
46096489,214.683011,-20.275440,5717.37,1.28568,1.06138,11.288,9.984,9.659,9.589
47316976,340.307695,-28.032657,6596,2.06721,1.37591,9.359,8.513,8.347,8.33
47384844,162.964912,-5.788707,6070,1.51122,1.13406,9.19,8.17,7.917,7.834
47423120,342.067553,-24.838678,5781,1.13408,1.036578,11.443,10.354,10.006,9.97
47425697,342.256045,-24.959224,6219.7,1.33236,1.256836,10.92,9.967,9.757,9.686
