Target,RA,Dec,V mag,J mag,H mag,K mag
136971594,317.966114,43.592849,9.783999999999999,8.445,8.15,8.081
137284119,318.235161,46.26809,9.35,8.867,8.799,8.777000000000001
138361973,293.764981,37.53859,10.27,9.232999999999999,8.959,8.902000000000001
138588540,176.38059099999998,65.541314,8.78,7.352,6.979,6.896
138968089,295.101088,40.986723,11.899000000000001,11.071,10.722999999999999,10.655
140691463,73.70144,-76.68060600000001,12.725,11.370999999999999,10.99,10.892000000000001
140760434,74.13039599999999,-74.920333,11.321,10.152000000000001,9.898,9.783999999999999
140830390,75.627307,-72.91399799999999,12.388,10.98,10.632,10.600999999999999
141363913,129.462346,-43.042017,10.585,9.287,8.971,8.871
141527965,87.714849,-75.688563,12.75,10.436,9.811,9.655
141608198,88.96184000000001,-73.985288,15.366,10.873,10.258,9.995
142276270,192.184898,64.855276,9.533999999999999,8.363,8.088,8.033999999999999
142394656,198.388583,62.30538000000001,10.92,9.4,9.033999999999999,8.911
143257766,293.389272,-45.892666999999996,10.562000000000001,10.049,9.958,9.929
143994283,119.30075,-42.999148999999996,10.898,10.035,9.851,9.751
144138509,176.035412,-9.948864,11.02,10.065,9.837,9.742
144440290,359.162484,-44.719403,9.37,8.144,7.869,7.773
145982812,133.145204,-50.008798,10.7,10.023,9.9,9.817
146172354,157.86711200000002,-42.240448,10.972999999999999,9.687000000000001,9.374,9.291
146261607,123.58189899999999,-34.819322,10.287,10.086,10.109,10.093
146463781,123.88541299999999,-31.556521000000004,17.46,13.25,12.679,12.454
146589986,159.221506,-42.541639,9.762,9.372,9.395000999999999,9.366
146846569,160.88963600000002,-44.621815000000005,18.26,13.099,12.514000000000001,12.135
147576037,144.34139299999998,68.45870500000001,10.167,9.025,8.738999999999999,8.709
147660201,163.9091,-42.84928,11.964,10.314,9.932,9.782
147950620,167.821481,69.964775,11.302,9.791,9.42,9.34
148479278,102.657977,-37.960195,9.73,9.042,8.915,8.845
148782377,219.03704700000003,42.378458,8.86,7.909,7.739,7.71
148914726,187.055897,67.240043,10.879000000000001,9.317,8.789,8.678001
149301575,82.979518,-60.476724,10.759,9.775,9.501,9.459
149302744,83.38224,-62.109021999999996,10.222000000000001,9.37,9.139,9.062999999999999
149601557,87.282586,-60.49844399999999,10.508,9.476,9.269,9.183
149603524,87.139821,-63.988329,10.213,9.272,9.008,8.943999999999999
149788158,130.736931,-2.498585,12.68,9.662,9.078,8.827
150030205,90.984276,-60.666335,9.866,8.357000000000001,7.961,7.851
150151262,92.93610600000001,-65.825839,10.838,8.984,8.408999999999999,8.312999999999999
150271680,94.754704,-63.86470799999999,10.22,8.879,8.514,8.443
150428135,97.09571700000001,-65.578615,13.151,9.469,8.892999999999999,8.634
150428703,97.166308,-64.596432,12.401,11.109000000000002,10.770999999999999,10.677
151681127,166.888906,-40.206918,9.265,8.94,8.874,8.863999999999999
151825527,167.990863,-39.328115000000004,13.575999999999999,10.36,9.698,9.507
151959065,168.998428,-36.459406,12.446,11.522,11.248,11.194
152147232,169.909474,-39.46208,12.322000000000001,11.064,10.845,10.758
153651591,121.00926399999999,-26.165676,10.450999999999999,10.331,10.394,10.290999999999999
153949511,172.747799,66.796529,10.366,9.14,8.783999999999999,8.725
153951307,201.382339,68.83606800000001,12.796,10.039,9.347999999999999,9.184
153976959,203.537946,67.62123000000001,10.630999999999998,9.229,8.776,8.714
154089169,209.217175,68.618211,10.964,9.467,9.031,8.964
154383539,215.60215499999998,55.334258999999996,12.005999999999998,10.29,9.821,9.719
154716798,158.011286,84.030377,11.628,9.987001,9.556000000000001,9.49
154840461,182.691562,85.705076,8.773,7.965,7.797999999999999,7.7379999999999995
154872375,193.39637,85.12949499999999,9.54,8.458,8.265,8.192
155005217,345.243825,42.549318,10.593,10.177,10.185,10.175
155114483,345.748458,44.564848,9.389,8.985,8.975,8.919
156991337,99.953812,-42.045199,10.758,9.623,9.322000000000001,9.183
158002130,214.555774,82.193764,11.017000000000001,9.237001,8.716000000000001,8.594
158025009,216.92348900000002,41.952985999999996,9.91,8.266,7.815,7.707999999999999
158276040,286.550056,44.0808,10.935,9.977,9.758,9.702
158561566,287.708814,47.33305,12.003,11.202,11.068,10.988
158588995,164.58655900000002,-36.858109000000006,14.203,10.359000000000002,9.737001,9.469
158978373,218.65829300000001,-40.739863,10.554,9.485,9.225,9.179
159107668,289.73973,44.647346999999996,11.713,10.542,10.257,10.213
159510109,247.53472200000002,80.307766,9.329001,8.288,8.017999999999999,7.935
160268701,182.538652,77.352264,9.077,8.119,7.874,7.829
160708862,227.270329,-42.704966,9.946,9.775,9.735,9.703
161032923,276.368325,-52.214573,15.349,11.044,10.467,10.17
161477033,73.261286,-45.540405,10.697000000000001,9.37,9.012,8.95
162130054,331.117705,31.018766999999997,10.357000000000001,9.537,9.355,9.29
162362398,169.414385,-44.017088,10.629000000000001,10.302,10.216000000000001,10.193999999999999
163539739,320.47844399999997,35.648625,13.502,10.600999999999999,9.939,9.735
164150539,335.75356899999997,30.572726,10.843,9.648,9.312000000000001,9.236
164173105,335.82530299999996,35.03492,8.795,8.138,8.043,7.9910000000000005
165317334,179.262998,-38.104794,12.248,9.771,9.149,8.977
165523947,316.813885,40.167171999999994,10.697000000000001,9.696,9.621,9.533999999999999
167098530,318.62710699999997,40.017016999999996,10.104,8.579001,8.204001,8.107000000000001
167303382,97.985715,-68.7118,8.270000999999999,6.803,6.398,6.275
167342439,98.729589,-67.537274,10.71,9.443999999999999,9.062000000000001,8.972000000000001
167415965,99.458741,-70.931327,8.71,7.311,6.976,6.862
167418903,99.620795,-67.64895,11.807,10.71,10.355,10.276
167600516,102.021376,-65.624257,11.863,9.669,9.033,8.883
169226822,160.558765,-3.834999,10.148,9.092,8.738,8.641
174143743,113.88333,-36.386962,10.575999999999999,9.595,9.372,9.308
174599051,114.69900600000001,-39.135518,11.384,9.735,9.276,9.199
175176327,115.825326,-36.496714000000004,10.127,9.735,9.66,9.618
175180796,116.010481,-36.996503000000004,12.482000000000001,9.951,9.291,9.115
175310067,116.110771,-36.098285,11.052999999999999,10.179,10.019,9.964
176899385,354.774092,42.465987,10.469000000000001,9.558,9.44,9.312999999999999
176957796,101.29749100000001,-66.238326,11.402000000000001,9.761000000000001,9.245,9.095
177077336,103.243335,-70.64168599999999,10.753,9.257,8.745,8.655
177115354,103.754836,-69.867129,12.118,10.884,10.517999999999999,10.472999999999999
177162886,104.492446,-71.523106,12.245999999999999,10.927999999999999,10.599,10.51
177258735,102.221691,-73.299335,8.04,7.0520000000000005,6.825,6.742999999999999
178709444,166.074742,-47.821496,16.0,11.999,11.347999999999999,11.084000000000001
178819686,194.468098,-39.758061,10.265,8.857999999999999,8.554,8.49
180987952,130.261455,-41.442796,9.482999999999999,9.463,9.472000000000001,9.466000000000001
181159386,174.302837,-38.307190999999996,11.648,10.673,10.468,10.378
181304295,130.919589,-36.656997,10.436,9.962,9.908999999999999,9.856
181804752,165.690484,-16.406444,16.91,11.559000000000001,10.993,10.644
182943944,124.72641100000001,-37.78325,11.200999999999999,10.248,10.046,10.013
184952758,128.144178,-36.346818,9.647,8.431000000000001,8.131,7.997000000000001
185405474,301.71767400000004,45.499227000000005,10.262,9.463,9.294,9.261000000000001
186000935,303.072972,44.495878000000005,10.280999999999999,9.226,8.916,8.872
186547153,132.838846,-34.431855999999996,10.442,9.837,9.767000000000001,9.701
190430205,324.92251699999997,46.220215,10.12,9.501,9.504,9.455
190442486,324.935562,41.950794,10.57,10.106,9.986,9.923
190496853,133.40868899999998,-40.543701,10.825,9.882,9.744,9.669
190743990,325.78711200000004,45.646806,10.776,9.687000000000001,9.419,9.355
190990336,134.373008,-39.778423,9.45,8.475,8.292,8.205
193413306,222.10113399999997,-56.02593100000001,9.71,8.861,8.724,8.642999999999999
193641523,222.16547000000003,-57.58886700000001,11.314,9.145000999999999,8.557,8.432
196286587,125.557166,-25.069470000000003,10.488,9.674,9.488999999999999,9.404
198186769,245.818009,62.925121,11.515999999999998,10.345,10.113999999999999,10.083
198212955,248.55329500000002,60.195927000000005,12.777000000000001,10.53,9.902999999999999,9.772
198213332,248.433545,61.718334,9.96,8.631,8.23,8.17
198241702,249.69664,64.55918100000001,11.618,10.302999999999999,9.952,9.89
198356533,256.13875099999996,56.842549,9.173,8.177,7.864,7.817
198390247,258.22327,57.197778,11.113,9.275,8.766,8.686
199376584,306.741134,33.744388,8.558,7.5089999999999995,7.3,7.242000000000001
199444169,334.882849,42.560314,11.110999999999999,9.251,8.705,8.577
199688472,253.14032999999998,57.97415,10.39,9.197000000000001,8.86,8.757
200322593,76.30969499999999,-47.937539,14.823,9.755,9.17,8.9
200723869,47.517261,-50.832263,7.57,6.504,6.325,6.256
