radius_bin,insol_bin,st_Teff_bin,Source Pipeline,Full TOI ID,Planet Radius Value,Orbital Period Value,Effective Temperature Value,Effective Stellar Flux Value,Planet Equilibrium Temperature (K) Value,mass_flag,V mag,K_amp,TSM,t_HIRES,X,TSM_Vmag_priority,X_priority,toi,tic,cps,disp,vetting,ao_vet,hires_prv,apf_prv,vip_rank
3,3,3,spoc,469.01,3.685246,13.632935,6114.0,89.071512,783.527882,0.0,9.49,3.216821398749017,104.23987215042015,3571.5441908227194,0.029186219344078192,3.0,3.0,469.01,33692729,42813,VPC,passed,passed,yes,no - too low dec,
3,3,3,spoc,561.01,3.7727760000000004,10.781327000000001,5391.0,66.330454,727.860233,0.0,10.252,4.159027891252227,87.14310034642385,4310.486214901533,0.020216536140439674,,5.0,561.01,377064495,T000561,VPC,passed,passed,yes,yes,
3,3,3,spoc,1774.01,2.739662,16.710042,5853.7,73.760947,747.440061,0.0,8.25,1.9208739400510442,86.38537683194846,3196.7759328987595,0.027022656152699536,,4.0,1774.01,4897275,85426,PC,passed,,,yes,
3,3,3,spoc,1339.02,3.067978,28.579356,5555.7,20.850938,545.005831,0.0,8.97,2.087501950589936,82.74272156854298,5253.589633060827,0.01574974966598899,,,1339.02,269701147,191939,PC,passed,passed,yes,yes,
3,3,3,spoc,1339.03,3.16,38.35,5555.7,14.8,499.0,0.0,8.97,1.9901011194581752,77.95502568659799,5780.423237111543,0.013486041158043617,,,1339.03,269701147,191939,PC,passed,passed,yes,yes,
3,3,3,spoc,1247.01,2.800653,15.923848999999999,5711.85,70.932692,740.169798,0.0,9.08,2.079049330412356,63.348239758913245,5861.116285789743,0.01080822093779317,,,1247.01,232540264,135694,PC,passed,passed,yes,yes,
3,3,3,spoc,1691.01,3.7467019999999995,16.731638,5759.0,59.350052000000005,707.905076,0.0,10.134,3.3301104840987588,62.196824316918935,6031.046004845251,0.010312775639076694,,,1691.01,268334473,T001691,CPC,passed,data taken,,,
3,3,3,spoc,1723.01,3.1569700000000003,13.716057000000001,5777.0,91.580168,788.987475,0.0,9.664,2.652551656471938,58.42112442501675,6165.69767209679,0.009475184728794736,,,1723.01,71431780,T001723,PC,passed,passed,,yes,
3,3,3,spoc,561.03,2.842121,16.37165,5391.0,38.003128000000004,633.249107,0.0,10.252,2.2355636769673803,52.46088367085281,14918.8668147561,0.003516412092302096,,,561.03,377064495,T000561,PC,passed,passed,yes,yes,
3,4,2,spoc,1410.01,2.943638,1.216835,4634.6,565.541505,1243.757952,0.0,11.111,6.752780605842531,117.90818926749516,3606.9875749552907,0.03268882601264759,1.0,1.0,1410.01,199444169,T001410,VPC,passed,passed,yes,,
3,4,2,spoc,2016.02,2.815373,2.459355,5175.0,386.192195,1130.6303070000001,0.0,11.162,4.293579502860598,70.0169162783137,9351.276709664136,0.007487417863055456,,3.0,2016.02,219508169,T002016,PC,do observe,,,,
3,4,2,spoc,1246.02,3.001516,4.307412,5141.0,196.477935,954.8786779999999,0.0,11.632,4.0271652480936835,44.18116354696633,16387.436624839924,0.0026960387129733843,,4.0,1246.02,230127302,T001246,VPC-,passed,passed,yes,no,
3,4,3,spoc,1797.01,3.213549,3.645428,5922.0,535.519147,1226.9122439999999,0.0,9.182,4.13258563120389,118.4136733302651,1629.5444202687888,0.07266673547366882,3.0,3.0,1797.01,368435330,93963,PC,passed,data taken,,yes,
3,4,3,spoc,509.01,2.9363,9.059881535,5560.26,135.5821,948.478,0.0,8.58,2.7690196222898686,115.82370582276435,2084.7686111674047,0.055557103652815805,2.0,5.0,509.01,453211454,63935,VPC,passed,passed,yes,yes,
3,4,3,spoc,554.01,3.4115919999999997,7.048602000000001,6337.87,416.68239700000004,1152.31453,0.0,6.911339999999999,1.733525460205819,107.53478417053556,1143.8931971682937,0.09400771368930054,1.0,1.0,554.01,407966340,25463,CPC,passed,passed,yes,yes,
3,4,3,spoc,1136.02,3.00227,6.256742,5729.0,210.125477,971.045159,0.0,9.534,3.1762260361718453,87.25756807056337,3814.934829994643,0.022872623507093015,,,1136.02,142276270,T001136,CPC,passed,passed,yes,yes,
3,4,3,spoc,1736.01,3.7022559999999998,7.074152000000001,5656.0,349.144817,1102.481091,0.0,8.953,4.437209045165409,86.14251492692374,1144.6959518890994,0.07525362065338151,,2.0,1736.01,408618999,T001736,PC,passed,,,yes,
3,4,3,spoc,669.01,3.8422419999999997,3.9486779999999997,5581.9,641.234094,1283.435066,0.0,10.606,7.619698469818915,66.39005324059086,1779.2392685054413,0.03731372975842559,,,669.01,124573851,T000669,PPC,passed,passed,yes,yes,
3,4,3,spoc,1778.01,2.829971,6.515951,6023.0,414.067919,1150.502709,0.0,8.99,2.6781290994788716,64.38338267635993,3251.2241292803706,0.019802812761053976,,,1778.01,39699648,77946,PC,passed,,,yes,
3,4,3,spoc,1716.01,2.7416669999999996,8.088417,5878.6,251.439553,1015.61276,0.0,9.406,2.4491829800738083,52.7093976365114,5702.528450450985,0.00924316258910429,,,1716.01,14336130,237566,PC,passed,,,yes,
3,4,3,spoc,1686.01,3.7172410000000005,6.702137,6141.0,505.62712999999997,1209.4205439999998,0.0,10.411,4.11096243269113,41.10652596327926,5107.670938272377,0.008047998091510408,,,1686.01,102672709,T001686,PC,passed,passed,,,
3,5,3,spoc,1681.01,3.26185,1.5375590000000001,5672.5,1160.699357,1488.674282,0.0,10.97,5.910641208777345,86.45972528851028,4134.668843725678,0.02091091900133964,2.0,2.0,1681.01,321041369,T001681,PC,passed,passed,,,
4,3,2,spoc,1728.01,4.699432,3.491567,3907.0,57.019625,700.851229,0.0,12.39,11.653890178496896,134.91522488765924,3933.3997323738463,0.034299901883157076,1.0,1.0,1728.01,285048486,T001728,VPC+,passed,passed,,,
4,3,2,spoc,1803.01,4.026665,12.891153,4868.61,24.094820000000002,565.067942,0.0,11.871,4.891033180651729,55.87028619430345,13845.502043743381,0.00403526618376042,,4.0,1803.01,144401492,T001803,PC,passed,passed,,,
4,3,3,spoc,1471.01,4.282738,20.772024,5625.56,81.617867,766.595136,0.0,9.2,3.96921728454939,102.62148825873498,1795.974551122871,0.057139722940157726,1.0,1.0,1471.01,306263608,12572,PC,passed,passed,yes,yes,
4,3,3,spoc,1136.03,4.037326999999999,26.321864,5729.0,30.940040000000003,601.519853,0.0,9.534,3.255495070185569,71.37382048505343,3631.4146572629597,0.019654549871440108,,3.0,1136.03,142276270,T001136,PC,passed,passed,yes,yes,
4,3,3,spoc,1744.01,4.333054,22.342014000000002,6179.0,62.906016,718.27838,0.0,9.543,3.5368772077537316,65.54003035468405,3102.2011998087287,0.02112694378389288,,2.0,1744.01,229455001,T001744,PC,passed,data taken,,,
4,4,2,spoc,1694.01,5.480027,3.7701300000000004,5058.0,195.28817,953.419593,0.0,11.446,11.926515417913087,116.04850176639216,1574.2829007161006,0.07371515101485553,,3.0,1694.01,396740648,T001694,VPC,passed,passed,,,
4,4,2,spoc,1272.01,4.289363,3.3159970000000003,4972.7,217.52158300000002,979.4794710000001,0.0,11.758,8.322015336576463,78.39173117043164,4309.758179521729,0.018189357245823726,,4.0,1272.01,417948359,T001272,VPC+,passed,passed,yes,no,
4,4,2,spoc,1472.01,4.3075980000000005,6.364103,5103.0,110.004112,825.984655,0.0,11.302,6.5903840117276085,71.84524527554501,4515.319480851542,0.0159114422756185,,5.0,1472.01,306955329,T001472,VPC,passed,passed,,,
4,4,3,spoc,1722.01,4.431151,9.606666,6137.0,175.792796,928.6883939999999,0.0,10.025,4.8840087775977565,74.88226049103216,2536.045579048008,0.029527174554623652,,,1722.01,85242435,T001722,PC,passed,,,,
4,4,3,spoc,1765.01,5.692516,3.4938,5203.4,286.637399,1049.4287630000001,0.0,12.478,12.698031332798546,69.64715772015852,3592.83388039143,0.019385020303964245,,,1765.01,272672133,T001765,VPC+?,do observe,,,,
4,4,3,spoc,2019.01,6.086156,15.347453,5588.0,194.754085,952.777282,0.0,10.263,8.04948969646371,43.56909389788592,1162.4471808809578,0.03748049340604636,,5.0,2019.01,159781361,T002019,PC,do observe,,,,
4,5,2,spoc,1713.01,4.65369,0.5572010000000001,5097.6,3415.825831,1949.816221,0.0,11.436,16.906352233414328,156.07759829536954,776.2651697459522,0.20106221994534285,1.0,1.0,1713.01,15863518,T001713,PPC,passed,,,,
5,3,3,spoc,1775.01,8.074810000000001,10.240374000000001,5251.0,60.479059,711.247913,0.0,11.648,15.864991261837194,122.32312157107975,1071.593946898004,0.1141506276002907,1.0,2.0,1775.01,9348006,T001775,VPC,passed,,,,
5,3,3,spoc,421.01,6.445067,16.068919,5718.0,74.824872,750.120865,0.0,9.931,8.544845976043407,117.36589211092755,759.8037778468381,0.1544686872228033,,1.0,421.01,94986319,T000421,VPC,passed,passed,yes,yes,
5,4,2,spoc,1264.01,7.809021,2.744165,5040.0,418.583168,1153.6264099999999,0.0,11.470999999999998,24.305260683951012,180.92988132819917,387.8906930471649,0.46644553368079733,,2.0,1264.01,416195870,T001264,VPC-,passed,passed,,,
5,4,3,spoc,1194.01,8.860766,2.310602,5339.9,640.67934,1283.15739,0.0,11.302,29.94829159311329,214.43884402114514,218.65822595044847,0.980703301186302,2.0,2.0,1194.01,147950620,T001194,VPC+,passed,passed,yes,yes,
5,4,3,spoc,1248.01,6.615742999999999,4.360136,5227.0,202.07501200000002,961.607635,0.0,11.806,15.106876596014727,108.59052299882788,1366.9749717216503,0.07943855977265074,,,1248.01,232612416,T001248,VPC+,passed,,,,
5,4,3,spoc,1836.01,8.150102,20.379455,6351.0,153.531794,897.7787689999999,0.0,9.765,10.215404957768426,79.63069672736358,456.2456650563758,0.1745346922200873,,5.0,1836.01,207468071,148193,PC,passed,,,yes,
